no,visit_date,domain,ref_link,portal_page,keywords,visit_IP,unique_no,total_visit_duration_time,total_visit_page_one_time,last_visit_page,last_time_visit_date,user_type,total_visit_time,os,net_service,brewer,lang,screen,screen_color,Flash,has_cookie,has_java,this_time_visit_start,visit_portal_time,portal_url,title,category,article_written,intention
847,2019/02/25 20:48:52,成都,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,218.88.127.32,2344923437053724656,72s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-25 20:48:52,72s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
852,2019/02/25 19:14:47,深圳,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,183.14.133.112,1951925102057662204,未知,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,电信,Safari,,1440x900,24-bit,,支持,支持,2019-02-25 19:14:47,未知,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
969,2019/02/24 12:09:13,其他,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,97.113.7.192,1969560740719832730,18s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,,Google Chrome,,,24-bit,,支持,不支持,2019-02-24 12:09:13,18s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
971,2019/02/24 10:10:13,台州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,221.12.111.114,1873083430702932408,14s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-24 10:10:13,14s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
975,2019/02/24 05:18:24,香港,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,58.64.251.110,2027888664487451430,11s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-24 05:18:24,11s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
977,2019/02/24 02:21:43,深圳,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,119.123.199.16,1980650316046973758,94s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-24 02:21:43,94s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
991,2019/02/23 16:20:00,北京,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,123.120.38.24,1875378430253321749,5s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 16:20:00,5s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1000,2019/02/23 13:55:17,赣州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,39.177.155.65,2202965266958153495,122s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Ubuntu,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 13:55:17,122s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1005,2019/02/23 10:33:00,贵阳,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,218.98.27.77,8511070450674594999,8s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,百灵宽带,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-23 10:33:00,8s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1027,2019/02/22 19:39:17,上海,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,210.13.64.90,1738694754520393361,5s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 19:39:17,5s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1056,2019/02/22 14:27:43,其他,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,52.231.207.196,2362376779514219394,437s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 14:27:43,437s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1059,2019/02/22 14:09:35,上海,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,124.77.251.91,2219089106310085273,65s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,QQ浏览器,,1920x1080,24-bit,,支持,不支持,2019-02-22 14:09:35,65s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
1061,2019/02/22 13:45:58,杭州,http://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,59.111.198.100,1797803010214986378,2s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 13:45:58,2s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
18,2019/03/01 09:48:02,福州,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,218.106.150.240,2091841500496927495,234s,7,https://www.bmatch.tech/about,首次访问,新访客,1,Win 8,网通,Google Chrome,,1366x768,24-bit,,支持,不支持,09:48:02,22s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
10,2019/03/01 10:33:33,广州,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,113.65.130.29,1818333541644557524,117s,3,https://www.bmatch.tech/courses,首次访问,新访客,1,macOS,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,10:33:33,40s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
2,2019/03/01 11:29:11,北京,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,61.135.161.26,1828628239545848826,8s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,网通,Google Chrome,,1600x900,24-bit,,支持,不支持,11:29:11,8s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
3,2019/03/01 11:05:13,北京,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,39.155.134.132,2222702823791715042,17s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,11:05:13,17s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
22,2019/03/01 09:38:28,惠州,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,59.33.235.73,1996813416372337475,722s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,macOS,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,09:38:28,722s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
25,2019/03/01 09:06:53,深圳,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,113.116.180.146,2251610057237237764,21s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,09:06:53,21s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
26,2019/03/01 08:56:16,深圳,http://www.ruanyifeng.com/blog/2019/03/weekly-issue-45.html,https://www.bmatch.tech/course/react?from=ryf,--,112.97.60.72,5108799518262441378,25s,1,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1,iOS 12,网通,Safari移动版,,1032x645,32-bit,,支持,不支持,08:56:16,25s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-45,周刊,2019/03,False
987,2019/02/23 16:54:28,杭州,https://tongji.baidu.com/web/26299437/overview/index?siteId=12506212,https://www.bmatch.tech/course/react?from=ryf,--,115.205.70.110,1885452069639056133,1742s,16,https://www.bmatch.tech/courses/react,2019/02/23 16:54:28,老访客,1,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 16:54:28,54s,https://www.bmatch.tech/course/react?from=ryf,,,,False
1099,2019/02/21 18:46:49,杭州,https://www.ruanyifeng.com/blog/2019/02/orm-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,36.27.93.54,1885452069639056133,234s,12,https://www.bmatch.tech,2019/02/21 15:33:49,老访客,4,macOS,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 18:46:49,93s,https://www.bmatch.tech/course/react?from=ryf,orm-tutorial,开发者手册,2019/02,True
1130,2019/02/21 15:33:49,杭州,https://www.ruanyifeng.com/blog/2019/02/weekly-issue-43.html,https://www.bmatch.tech/course/react?from=ryf,--,122.234.60.66,1885452069639056133,7135s,113,http://dev.bmatch.tech:4000/courses/react?dev=true,2019/02/21 14:41:07,老访客,3,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 15:33:49,21s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-43,周刊,2019/02,False
129,2019/02/28 00:28:35,杭州,https://www.ruanyifeng.com/blog/2019/02/weekly-issue-44.html,https://www.bmatch.tech/course/react?from=ryf,--,115.192.184.82,1885452069639056133,10s,1,https://www.bmatch.tech/course/react?from=ryf,2019/02/28 00:28:33,老访客,1,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-28 00:28:35,10s,https://www.bmatch.tech/course/react?from=ryf,weekly-issue-44,周刊,2019/02,False
